ID	CN	EN	RU_TRANSLATION
146	2、合并后，申请方的剩余俱乐部资金全部并入接受方俱乐部，俱乐部名、俱乐部等级、建筑等级等俱乐部信息以接收的俱乐部为准，申请方的俱乐部成员被迁移至目标俱乐部后，不再拥有职位，全部成为普通会员，原俱乐部学徒在现俱乐部仍然为学徒。	2. After the merger, the remaining Club funds of the applicant Club are merged into the receiving Club. Club information such as Club name, Club level, and building levels will be based on the receiving Club. After the applicant Club's members are migrated to the target Club, they will no longer hold positions and will all become ordinary members. Original Club Apprentices remain Apprentices in the new Club.	
147	2个	2 items	
148	2件随机装备 + 8金币	2 random Equipment + 8 Gold Coins	
149	2压力核心	2 Pressure Cores	
150	2引导1	2 Guide 1	
151	2引导2	2 guide 2	
152	2级	Level 2	
153	2级-充实	Level 2 - Enriched	
154	2级-领略	Level 2 - Appreciation	
155	2级乾坤一掷	Level 2 All-or-Nothing	
156	2级灵界生物	Level 2 Spirit World Creature	
157	2问题	2 Questions	
158	3.选择内容	3. Select Content	
159	35品武器箱	Level 35 Weapon Box	
160	35级6人本Boss普通	Level 35 6-Player Dungeon Boss Normal	
161	35级标准活跃玩家+少量钱	Level 35 standard active player + small amount of money.	
162	35装等装备箱	35 Item Level Equipment Box	
163	35装等装备随机箱	Level 35 Equipment Random Box	
164	35装等金色装备	35 Item Level Gold Equipment	
165	35装等金色装备盒	35 Item Level Gold Equipment Box	
166	39世界BOSS普通10%生命	Level 39 World Boss Normal 10% HP	
167	39级6人本BOSS普通	Level 39 6-Player Dungeon Boss Normal	
168	39级6人本Boss普通	Level 39 6-Player Dungeon Boss Normal	
169	3个	3	
170	3件随机装备 + 随机3费棋子	3 random Equipment + Random 3-cost piece	
171	3号-佐特兰射击俱乐部	No. 3 - Zouteland Shooting Club	
172	3号佐特兰\r\n射击俱乐部\r\n<LeonSubTitle size=\"10\">Zouteland Shooting Club</>	No. 3 Zouteland\nShoot Club\n<LeonSubTitle size=\"10\">Zouteland Shooting Club</>	
173	3名以上家族/3名以上俱乐部成员通关一次	Clear once with at least 3 Family members/3 Club members.	
174	3名以上家族/x人名上俱乐部成员通关一次	Clear once with 3 or more family/x club members	
175	3引导	3 Guide	
176	3月4日：翻完了前三十六任的全部维护日志，没有发现任何异常。但那一夜它确实出了问题。答案不在日志里。那答案在哪里？\n\n3月11日：典籍里关于知识皇冠的记载只有只言片语——为什么这么少？是被删掉了吗？谁删的？必须找到更原始的文本。\n\n3月19日：十一本。还差一本。\n\n3月26日：不能停。停下来就会，就会？不能停。\n\n4月2日：它就在某个地方。找到它找到它找到它——\n\n4月3日：一定要找到它。\n\n（后面还有很多页，但字迹越来越潦草，到最后已经很难辨认。）	March 4th: Finished reading all maintenance logs of the previous thirty-six predecessors, found nothing unusual. But that night, it did malfunction. The answer is not in the logs. Where is the answer? \n \n March 11th: Records about the Knowledge Radiance in the classics are only fragments—why so few? Was it deleted? Who deleted it? Must find more original texts. \n \n March 19th: Eleven books. Still missing one. \n \n March 26th: Cannot stop. If I stop, then, then? Cannot stop. \n \n April 2nd: It is somewhere. Find it, find it, find it— \n \n April 3rd: Must find it. \n \n (There are many pages left, but the handwriting becomes increasingly sloppy, and by the end, it is hard to decipher.)	
177	3正式文本未确定，此为流程用临时文本。	3 Formal text not yet determined; this is temporary text for the workflow.	
178	3级	Level 3	
179	3级-厚积	Level 3 - Accumulated	
180	3级-洞悉	Level 3 - Insight	
181	3级乾坤一掷	Level 3 All-or-Nothing	
182	3级灵界生物	Level 3 Spirit World Creature	
183	3问题	3 questions	
184	40级6人本BOSS普通	Level 40 6-Player Dungeon Boss Normal	
185	40级6人本Boss普通	Level 40 6-Player Dungeon Boss Normal	
186	44级6人本Boss普通	Level 44 6-Player Dungeon Boss Normal	
187	45品武器箱	Level 45 Weapon Box	
188	45级可解锁	Unlocks at level 45	
189	45级护符词条	Level 45 Charm Affix	
190	45级衣服词条	Level 45 Clothing Affix	
191	45级鞋靴词条	Level 45 Footwear Affix	
192	45装等装备随机箱	Level 45 Equipment Random Box	
193	45装等金色装备	45 Item Level Gold Equipment	
194	46级12人本Boss普通	Level 46 12-Player Dungeon Boss Normal	
195	46级6人本BOSS普通	Level 46 6-Player Dungeon Boss Normal	
196	46级6人本Boss普通	Level 46 6-Player Dungeon Boss Normal	
197	47级6人本BOSS普通	Level 47 6-Player Dungeon Boss Normal	
198	47级6人本Boss普通	Level 47 6-Player Dungeon Boss Normal	
199	4K 分辨率下选择电影画质，渲染负载较大，原始帧率可能受限。启用帧生成可有效提升帧率，改善画面流畅性。	Selecting Cinematic graphics at 4K resolution results in a heavy rendering load, and the native frame rate may be limited. Enabling frame generation can effectively increase the frame rate and improve visual fluidity.	
200	4个	4	
201	4个小时后，去<P_Yellow>后街咖啡店</>的门口，那里有一座花台。	4 hours later, go to the entrance of the <P_Yellow> Back Street Coffee Shop </>, there is a flower bed there.	
202	4件随机装备 + 20金币	4 random Equipment + 20 Gold Coins	
203	4级	Level 4	
204	4级-丰泛	Level 4 - Abundant	
205	4级-通晓	Level 4 - Mastery	
206	50-600装等	Item Level 50-600	
207	50级6人本Boss普通	Level 50 6-Player Dungeon Boss Normal	
208	50级中R玩家+中量钱	Level 50 mid-level spender + medium amount of money.	
209	50级以上开放	Available for level 50 and above	
210	50装备箱	50 Equipment Box	
211	5200010   咖啡屋   大世界	5200010 Coffee Shop Open World	
212	5200014   关卡目标功能测试   副本	5200014 Level Objective Function Test Instance	
213	5200017   关卡玩法测试   副本	5200017 Level Gameplay Test Instance	
214	5200021   俱乐部   副本	5200021 Club Instance	
215	5200021   俱乐部   工会场景	5200021 Club Guild Scene	
216	5200055   QA战斗测试模版关卡   大世界	5200055 QA Combat Test Template Level Open World	
217	5200059   公会联赛   副本	5200059 Guild League Instance	
218	5200062   角色创建测试关卡   副本	5200062 Character Creation Test Level Instance	
219	5200080   战斗引导测试关卡   副本	5200080 Combat Tutorial Test Level Instance	
220	5200093   QA资源测试模版关卡   大世界	5200093 QA Resource Test Template Level Open World	
221	5200094   公会联赛   副本	5200094 Guild League Instance	
222	5200115   个人测试用关卡   副本	5200115 Personal Test Level Instance	
223	5200123   五月庄园-外庭   关卡副本	5200123 May Manor - Outer Court Level Instance	
224	5200139   金秋湖FB-英雄   关卡副本	5200139 Golden Autumn Lake - Hero Level Instance	
225	5200195   俱乐部   多人场景	5200195 Club Multiplayer Scene	
226	5200222   夜总会   多人场景	5200222 Nightclub Multiplayer Scene	
227	5200223   俱乐部联赛   公会联赛	5200223 Club League Guild League	
228	5200229   俱乐部   其他副本	5200229 Club Other Dungeon	
229	5200231   温莎裁缝店   多人场景	5200231 Windsor Tailor Shop Multiplayer Scene	
230	5200232   香水店   多人场景	5200232 Perfume Store Multiplayer Scene	
231	5200238   钟表店   多人场景	5200238 Clock Shop Multiplayer Scene	
232	5200239   珠宝店   多人场景	5200239 Jewelry Store Multiplayer Scene	
233	5200247   夜总会   多人场景	5200247 Nightclub Multiplayer Scene	
234	5200252   夜总会   多人场景	5200252 Nightclub Multiplayer Scene	
235	5200259   人偶店   多人场景	5200259 Doll Shop Multiplayer Scene	
236	5200260   古董店   多人场景	5200260 Antique Shop Multiplayer Scene	
237	5200261   雷克书店   多人场景	5200261 Raker Bookstore Multiplayer Scene	
238	5200268   俱乐部   多人场景	5200268   Club   Multiplayer Scene	
239	5202006   1030替代内容_愚者之梦20级   副本	5202006   1030 Replacement Content_Fool's Dream Level 20   Dungeon	
240	5202007   1030替代内容_世界Boss35级   副本	5202007   1030 Replacement Content_World Boss Level 35   Dungeon	
241	5202008   1030替代内容_愚者之梦37级   副本	5202008   1030 Replacement Content_Fool's Dream Level 37   Dungeon	
242	5209005   选角测试题场景   副本	5209005 Character Selection Test Scene - Instance	
243	5230043   恶龙酒吧后巷   位面	5230043 Iron Dragon Bar Back Alley Plane	
244	5230044   罗森的民俗草药店   位面	5230044 Rosson's Folk Herb Shop Plane	
245	5230143   俱乐部门外   位面	5230143 Outside the Club Plane	
246	5230144   退伍军官俱乐部   位面	5230144 Veterans Club Plane	
247	5230173   战斗引导测试关卡   位面	5230173 Combat Tutorial Test Level Plane	
248	5230207   战斗引导测试关卡   位面	5230207 Combat Tutorial Test Level Plane	
249	5230208   战斗引导测试关卡   位面	5230208 Combat Tutorial Test Level Plane	
250	5230213   QA资源测试模版关卡   位面	5230213 QA Resource Test Template Level Plane	
