ID	CN	EN	RU_TRANSLATION
555	<Assistant_Title1>【永宁圣堂】</>\n<Assistant_Title2>描述：</>风尚回廊展台场景\n<Assistant_Title2>使用：</>使用后获得展台场景永宁圣堂，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>风尚回廊</>收集进度解锁	<Assistant_Title1>【Evernight Sanctuary】</>\n<Assistant_Title2>Description: </>Fashion Corridor display stand scene\n<Assistant_Title2>Usage: </>After use, you will obtain the Evernight Sanctuary display scene. You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Unlock via <Assistant_System>Fashion Corridor</> collection progress.	
556	<Assistant_Title1>【永恒之梦】</>\n<Assistant_Title2>描述：</>小程序签到奖励饰品\n<Assistant_Title2>使用：</>使用后获得永恒之梦，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>小程序签到获取	<Assistant_Title1>【Eternal Dream】</>\n<Assistant_Title2>Description: </>Mini-program check-in reward accessory.\n<Assistant_Title2>Usage: </>Use to obtain Eternal Dream. You can view and equip it by clicking <Assistant_System>Appearance - Outfits</>.\n<Assistant_Title2>Acquisition: </>Obtained via mini-program check-in.	
557	<Assistant_Title1>【永暗蜡烛】</>\n<Assistant_Title2>描述：</>剧情奖励饰品\n<Assistant_Title2>使用：</>使用后获得永暗蜡烛，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过阿兹克支线获取	<Assistant_Title1>【Everdark Candle】</>\n<Assistant_Title2>Description: </>Plot Reward Accessory\n<Assistant_Title2>Usage: </>After use, you will obtain the Everdark Candle. You can click <Assistant_System>Appearance - Dress Up</> to view and use it. \n<Assistant_Title2>Obtain: </>Obtained via the Azik side quest	
558	<Assistant_Title1>【沉眠】</>\n<Assistant_Title2>描述：</>商城直售时装\n<Assistant_Title2>使用：</>商城购买后获得沉眠套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城</>获取	<Assistant_Title1>【Slumber】</>\n<Assistant_Title2>Description: </>Store Direct-Purchase Fashion\n<Assistant_Title2>Usage: </>After purchasing in the store, you will obtain the Slumber set. You can click <Assistant_System>Appearance - Dress Up</> to view and use it. \n<Assistant_Title2>Obtain: </>Obtained via <Assistant_System>Store</>	
559	<Assistant_Title1>【洞察之瞳】</>\n<Assistant_Title2>描述：</>商城直售饰品\n<Assistant_Title2>使用：</>商城购买后获得洞察之瞳，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城</>获取	<Assistant_Title1>【Eye of Insight】</>\n<Assistant_Title2>Description: </>Store Direct-purchase Accessory\n<Assistant_Title2>Usage: </>After purchasing in the store, you will obtain the Eye of Insight. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it. \n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Store</>	
560	<Assistant_Title1>【洞悉】</>\n<Assistant_Title2>描述：</>创角发型\n<Assistant_Title2>使用：</>创角后获得洞悉，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>创角时可选择获取一款发型，剩余发型后续可通过<Assistant_System>商城</>获取	<Assistant_Title1>【Insight】</>\n<Assistant_Title2>Description: </>Character creation hairstyle.\n<Assistant_Title2>Usage: </>Obtain Insight after character creation. You can view and equip it by clicking <Assistant_System>Appearance - Outfits</>.\n<Assistant_Title2>Acquisition: </>Choose one hairstyle during character creation; remaining hairstyles can be obtained later via <Assistant_System>Shop</>.	
561	<Assistant_Title1>【浮光】</>\n<Assistant_Title2>描述：</>创角发型\n<Assistant_Title2>使用：</>创角后获得浮光，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>创角时可选择获取一款发型，剩余发型后续可通过<Assistant_System>商城</>获取	<Assistant_Title1>【Floating Light】</>\n<Assistant_Title2>Description: </>Character creation hairstyle.\n<Assistant_Title2>Usage: </>Obtain Floating Light after character creation. You can view and equip it by clicking <Assistant_System>Appearance - Outfits</>.\n<Assistant_Title2>Acquisition: </>Choose one hairstyle during character creation; remaining hairstyles can be obtained later via <Assistant_System>Shop</>.	
562	<Assistant_Title1>【浮光】</>\n<Assistant_Title2>描述：</>默认展台场景\n<Assistant_Title2>使用：</>可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>默认解锁	<Assistant_Title1>【Floating Light】</>\n<Assistant_Title2>Description: </>Default display stand scene\n<Assistant_Title2>Usage: </>You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Unlocked by default.	
563	<Assistant_Title1>【深渊凝视】</>\n<Assistant_Title2>描述：</>玩法奖励饰品\n<Assistant_Title2>使用：</>使用后获得深渊凝视，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>玩法-公会</>获取	<Assistant_Title1> [Abyss Gaze] </>\n<Assistant_Title2> Description: </> Gameplay reward accessory \n<Assistant_Title2> Use: </> After use, obtain Abyss Gaze; click <Assistant_System> Appearance - Change Outfit </> to view and use. \n<Assistant_Title2> Acquisition: </> Obtained via <Assistant_System> Gameplay - Club </>	
564	<Assistant_Title1>【灰雾之上】</>\n<Assistant_Title2>任务类型：</><Assistant_Property2>原著主线</>\n<Assistant_Title2>任务描述：</>关于这枚古怪的金币，似乎还有别的秘密……\n<Assistant_Title2>领取方式：</>第一赛季第一天解锁。扮演等级达到<Assistant_Red>20级</>后自动接取。\n<Assistant_Title2>任务奖励</>：认知经验、绑定苏勒、绑定金镑、历史明灯	<Assistant_Title1>【Above the Gray Fog】</>\n<Assistant_Title2>Quest Type: </><Assistant_Property2>Original Main Story </>\n<Assistant_Title2>Quest Description: </>Regarding this strange gold coin, there seem to be other secrets... \n<Assistant_Title2>How to Accept: </>Unlocked on the first day of the first season. Automatically accepted after reaching <Assistant_Red>Acting Level 20</>. \n<Assistant_Title2>Quest Rewards</>: Cognition EXP, Bound Soule, Bound Gold Pound, Historical Beacon	
565	<Assistant_Title1>【灵界浮蝶】</>\n<Assistant_Title2>描述：</>风尚回廊饰品\n<Assistant_Title2>使用：</>使用后获得灵界浮蝶，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>风尚回廊</>收集进度解锁	<Assistant_Title1>【Spirit World Floating Butterfly】</>\n<Assistant_Title2>Description: </>Fashion Corridor accessory\n<Assistant_Title2>Usage: </>After use, you will obtain the Spirit World Floating Butterfly. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it.\n<Assistant_Title2>Acquisition: </>Unlock via <Assistant_System>Fashion Corridor</> collection progress.	
566	<Assistant_Title1>【灵视】</>\n<Assistant_Title2>1.功能：</>灵视可帮助你发现探索过程中隐藏的重要信息，包括宝箱、任务线索及可交互的解谜点。\n<Assistant_Title2>2.操作：</>探索过程中，点击灵视按钮即可进入灵视状态。\n<Assistant_Title2>3.适用场景：</>探索地图、寻找宝箱、追踪任务目标或解开场景机关时，都可以使用灵视辅助探索。\n<Assistant_Title1>【温馨提示】</>\n遇到找不到目标、无法继续探索或怀疑附近存在隐藏内容时，不妨开启灵视查看周围环境。	<Assistant_Title1>【Spirit Vision】</>\n<Assistant_Title2>1. Function: </>Spirit Vision helps you discover important hidden information during exploration, including treasure chests, quest clues, and interactive puzzle points. \n<Assistant_Title2>2. Operation: </>During exploration, tap the Spirit Vision button to enter the Spirit Vision state. \n<Assistant_Title2>3. Applicable Scenarios: </>You can use Spirit Vision to assist exploration when exploring maps, searching for treasure chests, tracking quest targets, or solving environmental mechanisms. \n<Assistant_Title1>【Warm Tips】</>\nIf you encounter trouble finding targets, cannot continue exploring, or suspect hidden content nearby, try activating Spirit Vision to check the surrounding environment.	
567	<Assistant_Title1>【烈日沙】</>\n<Assistant_Title2>描述：</>神眷时装\n<Assistant_Title2>使用：</>使用后获得烈日沙套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>召唤-星灵奇装</>获得	<Assistant_Title1>【Blazing Sun Sand】</>\n<Assistant_Title2>Description: </>God-favored Outfit\n<Assistant_Title2>Usage: </>After use, you will obtain the Blazing Sun Sand set. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it. \n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Summon - Astral Wonders</>	
568	<Assistant_Title1>【焕然衣新】</>\n<Assistant_Title2>描述：</>创角时装\n<Assistant_Title2>使用：</>创角后获得焕然衣新套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>创角后自动获得	<Assistant_Title1>【Fresh Look】</>\n<Assistant_Title2>Description: </>Character creation outfit.\n<Assistant_Title2>Usage: </>Obtain the Fresh Look outfit after character creation. You can view and equip it by clicking <Assistant_System>Appearance - Outfits</>.\n<Assistant_Title2>Acquisition: </>Automatically obtained after character creation.	
569	<Assistant_Title1>【特剪·剧中】</>\n<Assistant_Title2>描述：</>神眷发型\n<Assistant_Title2>使用：</>使用后获得特剪·剧中，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>召唤-星灵奇装累计召唤解锁	<Assistant_Title1> [Special Cut - In Play] </>\n<Assistant_Title2> Description: </> God's Favor Hairstyle \n<Assistant_Title2> Use: </> After use, obtain Special Cut - In Play; click <Assistant_System> Appearance - Change Outfit </> to view and use. \n<Assistant_Title2> Acquisition: </><Assistant_System> Unlocked via cumulative summons in Summon - Astral Strange Attire	
570	<Assistant_Title1>【特剪·烈日】</>\n<Assistant_Title2>描述：</>神眷发型\n<Assistant_Title2>使用：</>使用后获得特剪·烈日，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>召唤-星灵奇装累计召唤200次解锁	<Assistant_Title1>【Special Cut: Blazing Sun】</>\n<Assistant_Title2>Description: </>God-favored Hairstyle\n<Assistant_Title2>Usage: </>After use, you will obtain the Special Cut: Blazing Sun. You can click <Assistant_System>Appearance-Change Outfit</> to view and use it.\n<Assistant_Title2>Acquisition: </><Assistant_System>Unlock by accumulating 200 Summons in the Astral Spirit Costume Summon.	
571	<Assistant_Title1>【特剪·烈日】</>\n<Assistant_Title2>描述：</>神眷发型\n<Assistant_Title2>使用：</>使用后获得特剪·烈日，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>召唤-星灵奇装累计召唤解锁	<Assistant_Title1> [Special Cut - Scorching Sun] </>\n<Assistant_Title2> Description: </> God's Favor Hairstyle \n<Assistant_Title2> Use: </> After use, obtain Special Cut - Scorching Sun; click <Assistant_System> Appearance - Change Outfit </> to view and use. \n<Assistant_Title2> Acquisition: </><Assistant_System> Unlocked via cumulative summons in Summon - Astral Strange Attire	
572	<Assistant_Title1>【玫瑰藤杖】</>\n<Assistant_Title2>描述：</>星币池饰品\n<Assistant_Title2>使用：</>使用后获得玫瑰藤杖，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>召唤-星灵奇装</>获得	<Assistant_Title1>【Rose Vine Staff】</>\n<Assistant_Title2>Description: </>Star Coin Pool Accessory\n<Assistant_Title2>Usage: </>After use, you will obtain the Rose Vine Staff. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it. \n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Summon - Astral Wonders</>	
573	<Assistant_Title1>【玫色星心·头部】</>\n<Assistant_Title2>描述：</>风尚回廊饰品\n<Assistant_Title2>使用：</>使用后获得玫色星心·头部，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>风尚回廊</>收集进度解锁	<Assistant_Title1>【Rose Star Heart - Head】</>\n<Assistant_Title2>Description: </>Fashion Corridor Accessory\n<Assistant_Title2>Use: </>Use to obtain Rose Star Heart - Head. You can view and equip it by clicking <Assistant_System>Appearance - Dress Up</>.\n<Assistant_Title2>Acquisition: </><Assistant_System>Fashion Corridor</> collection progress unlock	
574	<Assistant_Title1>【玫色星心·手腕】</>\n<Assistant_Title2>描述：</>风尚回廊饰品\n<Assistant_Title2>使用：</>使用后获得玫色星心·手腕，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>风尚回廊</>收集进度解锁	<Assistant_Title1>【Rose Star Heart - Wrist】</>\n<Assistant_Title2>Description: </>Fashion Corridor Accessory\n<Assistant_Title2>Use: </>Use to obtain Rose Star Heart - Wrist. You can view and equip it by clicking <Assistant_System>Appearance - Dress Up</>.\n<Assistant_Title2>Acquisition: </><Assistant_System>Fashion Corridor</> collection progress unlock	
575	<Assistant_Title1>【甜狒萌意】</>\n<Assistant_Title2>描述：</>商城直售武器外观\n<Assistant_Title2>使用：</>商城购买后获得甜狒萌意，可点击<Assistant_System>外观-武器</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城</>获取	<Assistant_Title1>【Sweet Baboon Cuteness】</>\n<Assistant_Title2>Description: </>Shop Direct-Purchase Weapon Appearance\n<Assistant_Title2>Usage: </>Purchase in the shop to obtain the Sweet Baboon Cuteness. You can click <Assistant_System>Appearance - Weapon</> to view and use it.\n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Shop</>	
576	<Assistant_Title1>【生气】</>\n<Assistant_Title2>描述：</>默认展台表情\n<Assistant_Title2>使用：</>可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>默认解锁	<Assistant_Title1>【Angry】</>\n<Assistant_Title2>Description: </>Default display stand expression.\n<Assistant_Title2>Usage: </>You can view and use it by clicking <Assistant_System>Appearance - Display Stand</>.\n<Assistant_Title2>Acquisition: </>Unlocked by default.	
577	<Assistant_Title1>【白崖冬夜】</>\n<Assistant_Title2>描述：</>商城直售时装\n<Assistant_Title2>使用：</>商城购买后获得白崖冬夜套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城</>获取	<Assistant_Title1>【White Cliff Winter Night】</>\n<Assistant_Title2>Description: </>Shop Direct-Purchase Outfit\n<Assistant_Title2>Usage: </>Purchase in the shop to obtain the White Cliff Winter Night outfit. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it.\n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Shop</>	
578	<Assistant_Title1>【盛放的等待】</>\n<Assistant_Title2>描述：</>风尚回廊饰品\n<Assistant_Title2>使用：</>使用后获得盛放的等待，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>风尚回廊</>收集进度解锁	<Assistant_Title1>【Blooming Waiting】</>\n<Assistant_Title2>Description: </>Fashion Gallery Accessory\n<Assistant_Title2>Usage: </>After use, you will obtain the Blooming Waiting. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it. \n<Assistant_Title2>Acquisition: </>Unlocked via <Assistant_System>Fashion Gallery</> collection progress	
579	<Assistant_Title1>【盛装舞步】</>\n<Assistant_Title2>描述：</>家族时装\n<Assistant_Title2>使用：</>使用后获得盛装舞步套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>玩法-家族</>获得	<Assistant_Title1>【Grand Waltz】</>\n<Assistant_Title2>Description: </>Family Outfit\n<Assistant_Title2>Usage: </>After use, you will obtain the Grand Waltz set. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it. \n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Gameplay - Family</>	
580	<Assistant_Title1>【真视水晶球】</>\n<Assistant_Title2>描述：</>竞技玩法奖励展台组件\n<Assistant_Title2>使用：</>使用后获得真视水晶球，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-凯旋商店</>使用凯旋徽章兑换	<Assistant_Title1>【True Sight Crystal Ball】</>\n<Assistant_Title2>Description: </>Display stand component rewarded for Competition gameplay\n<Assistant_Title2>Usage: </>After use, you will obtain the True Sight Crystal Ball. You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Exchange using Triumph Badges in the <Assistant_System>Mall - General Goods - Triumph Shop</>.	
581	<Assistant_Title1>【睡莲镇漫游指南】</>\n<Assistant_Title2>任务类型：</><Assistant_Property2>时代逸闻</>\n<Assistant_Title2>任务描述：</>睡莲小镇欢迎你。\n<Assistant_Title2>领取方式：</>扮演等级达到<Assistant_Red>64级</>后，前往{Location:[睡莲小镇(134,-14)]|3733;-11328;-3242;2;5200052;0}，<Assistant_Red>翻阅笔记</>接取任务\n<Assistant_Title2>任务奖励</>：认知经验、发票单据、冒险勋章、世界冒险秘宝进度	<Assistant_Title1>【Water Lily Town Roaming Guide】</>\n<Assistant_Title2>Quest Type: </><Assistant_Property2>Era Anecdotes</>\n<Assistant_Title2>Quest Description: </>Water Lily Town welcomes you.\n<Assistant_Title2>How to Accept: </>After reaching Acting Level <Assistant_Red>64</>, head to {Location:[Water Lily Town (134, -14)]|3733;-11328;-3242;2;5200052;0} and <Assistant_Red>read the notes</> to accept the quest.\n<Assistant_Title2>Quest Rewards</>: Cognition EXP, Invoices, Adventure Medals, World Adventure Treasure progress	
582	<Assistant_Title1>【瞭望者】</>\n<Assistant_Title2>描述：</>竞技玩法奖励展台组件\n<Assistant_Title2>使用：</>使用后获得瞭望者，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-凯旋商店</>使用凯旋徽章兑换	<Assistant_Title1>【Watcher】</>\n<Assistant_Title2>Description: </>Display stand component rewarded for Competition gameplay\n<Assistant_Title2>Usage: </>After use, you will obtain the Watcher. You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Exchange using Triumph Badges in the <Assistant_System>Mall - General Goods - Triumph Shop</>.	
583	<Assistant_Title1>【知识过载】</>\n<Assistant_Title2>描述：</>世界冒险玩法奖励饰品\n<Assistant_Title2>使用：</>使用后获得知识过载，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-冒险商店</>使用冒险勋章兑换	<Assistant_Title1>【Knowledge Overload】</>\n<Assistant_Title2>Description: </>World Adventure gameplay reward accessory.\n<Assistant_Title2>Usage: </>Use to obtain Knowledge Overload. You can view and equip it by clicking <Assistant_System>Appearance - Outfits</>.\n<Assistant_Title2>Acquisition: </>Exchange using Adventure Medals in <Assistant_System>Shop - General Goods - Adventure Shop</>.	
584	<Assistant_Title1>【社交·喝咖啡】</>\n<Assistant_Title2>描述：</>每周玩法奖励动作\n<Assistant_Title2>使用：</>使用后获得社交·喝咖啡，可点击<Assistant_System>动作表情</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-报销商店</>使用发票单据兑换	<Assistant_Title1>【Social·Drinking Coffee】</>\n<Assistant_Title2>Description: </>Weekly Gameplay Reward Action\n<Assistant_Title2>Usage: </>After use, you will obtain Social·Drinking Coffee. You can click <Assistant_System>Action Emotes</> to view and use it.\n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Shop-General Merchandise-Reimbursement Shop</> using invoice receipts to redeem	
585	<Assistant_Title1>【社交·炫富】</>\n<Assistant_Title2>描述：</>每周玩法奖励动作\n<Assistant_Title2>使用：</>使用后获得社交·炫富，可点击<Assistant_System>动作表情</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-报销商店</>使用发票单据兑换	<Assistant_Title1>【Social·Showing Off Wealth】</>\n<Assistant_Title2>Description: </>Weekly Gameplay Reward Action\n<Assistant_Title2>Usage: </>After use, you will obtain Social·Showing Off Wealth. You can click <Assistant_System>Action Emotes</> to view and use it.\n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Shop-General Merchandise-Reimbursement Shop</> using invoice receipts to redeem	
586	<Assistant_Title1>【社交赠礼】</>\n<Assistant_Title2>系统入口：</>在<Assistant_System>商场 - 形象铭刻 - 社交人气</>中可以消耗绑定金镑和非绑金镑，购买社交礼物，赠送给好友或其他玩家。\n<Assistant_Title2>好友赠礼：</>在<Assistant_System>好友私聊 - 右下角赠礼</>可以赠送好友度礼物，赠送后会增加双方好友度。\n<Assistant_Title2>个人主页赠礼：</>在<Assistant_System>个人主页 - 右下角赠礼</>可以赠送主页礼物，赠送后会增加对方的个人主页名望值。若双方是好友关系，则会额外增加好友度。\n<Assistant_Title2>语音房赠礼：</>在<Assistant_System>语音房 - 点击玩家头像 - 语音房赠礼</>可以赠送语音房礼物，赠送后会增加当前语音房间热度和对方的个人主页名望值。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[好友-好友度]|1410}	<Assistant_Title1>【Social Gifts】</>\n<Assistant_Title2>System Entry: </>In <Assistant_System>Mall - Image Inscription - Social Popularity</>, you can spend Bound Pounds and Unbound Pounds to purchase social gifts to give to friends or other players.\n<Assistant_Title2>Friend Gifts: </>In <Assistant_System>Friend Chat - Gift in the bottom right corner</>, you can send friendship gifts, which will increase the friendship level between both parties.\n<Assistant_Title2>Personal Homepage Gifts: </>In <Assistant_System>Personal Homepage - Gift in the bottom right corner</>, you can send homepage gifts, which will increase the recipient's personal homepage fame. If both parties are friends, it will additionally increase the friendship level.\n<Assistant_Title2>Voice Room Gifts: </>In <Assistant_System>Voice Room - Click Player Avatar - Voice Room Gift</>, you can send voice room gifts, which will increase the current voice room's popularity and the recipient's personal homepage fame.\n<Assistant_Title3>Recommended Search: </>{SendAnswer:[Friend-Friendship]|1410}	
587	<Assistant_Title1>【神灯之冠】</>\n<Assistant_Title2>描述：</>世界冒险玩法奖励饰品\n<Assistant_Title2>使用：</>使用后获得神灯之冠，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-冒险商店</>使用冒险勋章兑换	<Assistant_Title1>【Genie's Crown】</>\n<Assistant_Title2>Description: </>Accessory rewarded for World Adventure gameplay\n<Assistant_Title2>Usage: </>After use, you will obtain the Genie's Crown. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it.\n<Assistant_Title2>Acquisition: </>Exchange using Adventure Medals in the <Assistant_System>Mall - General Goods - Adventure Shop</>.	
588	<Assistant_Title1>【神秘硬皮笔记】</>\n<Assistant_Title2>描述：</>商城直售饰品\n<Assistant_Title2>使用：</>商城购买后获得神秘硬皮笔记，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城</>获取	<Assistant_Title1>【Mysterious Hardcover Notebook】</>\n<Assistant_Title2>Description:</>Store Direct Purchase Accessory\n<Assistant_Title2>Use:</>After purchasing from the store, obtain the Mysterious Hardcover Notebook; you can click <Assistant_System>Appearance-Change Outfit</> to view and use it.\n<Assistant_Title2>Acquisition:</>Obtained via <Assistant_System>Store</>	
589	<Assistant_Title1>【秘藏学者】</>\n<Assistant_Title2>描述：</>人脉玩法奖励时装\n<Assistant_Title2>使用：</>使用后获得秘藏学者套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-往事陈列馆</>使用记忆珍匣兑换	<Assistant_Title1>【Hidden Scholar】</>\n<Assistant_Title2>Description: </>Connection gameplay reward outfit\n<Assistant_Title2>Use: </>Use to obtain the Hidden Scholar set. You can view and equip it by clicking <Assistant_System>Appearance - Dress Up</>.\n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Mall - General Goods - Past Exhibition Hall</>, redeem using Memory Treasure Boxes	
590	<Assistant_Title1>【穹星】</>\n<Assistant_Title2>描述：</>神眷翅膀\n<Assistant_Title2>使用：</>使用后获得穹星，可点击<Assistant_System>外观-换装-翅膀</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>召唤-灵界焕容-美神馈赠商店</>中使用<Assistant_Red>2</>张神眷牌兑换	<Assistant_Title1>【Dome Star】</>\n<Assistant_Title2>Description: </>God-favored Wings\n<Assistant_Title2>Usage: </>After use, you will obtain the Dome Star. You can click <Assistant_System>Appearance - Change Outfit - Wings</> to view and use it. \n<Assistant_Title2>Acquisition: </>Exchange using <Assistant_Red>2</> God-favored Cards in the <Assistant_System>Summon - Spirit World Transformation - Goddess's Gift Shop</>	
591	<Assistant_Title1>【竞技事件】</>\n<Assistant_Title2>介绍：</>竞技事件包含资源争夺与追逐竞速等玩法。与其他玩家同场竞技，根据最终排名获得对应奖励\n<Assistant_Title2>开启规则：</>\n1.完成指定前置剧情事件。\n2.每日固定时间开启。\n<Assistant_Title2>助手建议：</>\n1.建议提前关注开启时间。\n2.竞技挑战拥有名次奖励，名次排行越高，获得奖励越丰厚。	<Assistant_Title1>【Competition Event】</>\n<Assistant_Title2>Introduction: </>Competition Events include modes such as Resource Contention and Racing. Compete in the same arena with other players and receive rewards based on your final ranking. \n<Assistant_Title2>Unlock Rules: </>\n1. Complete the specified prerequisite Story Event. \n2. Opens at fixed times daily. \n<Assistant_Title2>Assistant's Advice: </>\n1. It is recommended to pay attention to the opening times in advance. \n2. Competition challenges have ranking rewards; the higher your rank, the more generous the rewards.	
592	<Assistant_Title1>【童话茶会】</>\n<Assistant_Title2>描述：</>商城直售时装\n<Assistant_Title2>使用：</>商城购买后获得童话茶会套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城</>获取	<Assistant_Title1>【Fairy Tale Tea Party】</>\n<Assistant_Title2>Description: </>Shop Direct-Purchase Outfit\n<Assistant_Title2>Usage: </>Purchase in the shop to obtain the Fairy Tale Tea Party outfit. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it.\n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Shop</>	
593	<Assistant_Title1>【第七小组制服】</>\n<Assistant_Title2>描述：</>主线奖励时装\n<Assistant_Title2>使用：</>使用后获得第七小组制服套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>剧情</>获取	<Assistant_Title1>【Seventh Group Uniform】</>\n<Assistant_Title2>Description: </>Main Quest Reward Fashion\n<Assistant_Title2>Usage: </>After use, you will obtain the Seventh Group Uniform set. You can click <Assistant_System>Appearance - Dress Up</> to view and use it. \n<Assistant_Title2>Obtain: </>Obtained via <Assistant_System>Plot</>	
594	<Assistant_Title1>【第九军装】</>\n<Assistant_Title2>描述：</>竞技玩法奖励时装\n<Assistant_Title2>使用：</>使用后获得第九军装套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-凯旋商店</>使用凯旋徽章兑换	<Assistant_Title1>【Ninth Uniform】</>\n<Assistant_Title2>Description: </>Outfit rewarded for Competition gameplay\n<Assistant_Title2>Usage: </>After use, you will obtain the Ninth Uniform set. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it.\n<Assistant_Title2>Acquisition: </>Exchange using Triumph Badges in the <Assistant_System>Mall - General Goods - Triumph Shop</>.	
